Athlete_ID,athleteGuid,firstName,middleName,lastName,gender,gradeLevel,Sport_ID,sportName,SchoolId,SchoolName,TeamLevel,TeamLevelText,YearsPlayingSport,Height,Weight,isMultiSport,secondSport_ID,sportsPlayed
108001574,A6EA1B9F-BF3D-41E8-AF62-0DEC608999F7,Harper,A.,Reed,F,7,7,Basketball,2742,Bluebonnet Middle School,4,7th/8th Grade,1,66,155,1,21.0,Basketball; Cross Country
108001575,F54188F7-932F-4857-BE2B-6C17BC31B061,Ximena,,Brown,F,11,9,Softball,2737,North Star High School,3,Freshman,5,63,166,0,,Softball
108001576,1E1C747C-FBC9-46A7-89E7-CED5F234B090,Sierra,L.,Hernandez,F,9,3,Football,2737,North Star High School,2,Junior Varsity,5,69,140,1,28.0,Football; Cheer
108001577,4F92C88B-8459-4B82-8B15-6676A7763675,Selena,M.,Rivera,F,10,14,Track & Field,2740,Lakeside High School,2,Junior Varsity,4,61,129,0,,Track & Field
108001578,2FD11BDA-F56F-403A-ADBB-2F9C3140422A,Trinity,,Stewart,F,12,14,Track & Field,2738,Cedar Creek High School,2,Junior Varsity,8,62,102,0,,Track & Field
108001579,298CAEB3-AF44-4701-A635-ACF0F3D08524,Sierra,A.,Collins,F,11,14,Track & Field,2737,North Star High School,2,Junior Varsity,6,64,108,0,,Track & Field
108001580,81E0ECB4-799A-4F31-8ABA-15FF633B7FA5,Trinity,,Richardson,F,10,21,Cross Country,2738,Cedar Creek High School,1,Varsity,5,63,112,1,18.0,Cross Country; Wrestling
108001581,23DFF652-95A0-4BBF-A17F-2489C725C048,Omar,A.,Flores,M,9,5,Baseball,2737,North Star High School,2,Junior Varsity,5,68,141,0,,Baseball
108001582,A2EC441A-CF7A-4583-B4D0-7D662A989381,Trey,A.,Edwards,M,7,3,Football,2742,Bluebonnet Middle School,4,7th/8th Grade,3,65,199,0,,Football
108001583,46509DB4-D27C-4CA1-AF3F-B8C758766856,Camila,R.,Kelly,F,11,7,Basketball,2740,Lakeside High School,1,Varsity,5,69,139,0,,Basketball
108001584,7D49A2FD-932A-4432-84C3-DE510236A392,Alondra,,Cox,F,11,25,Soccer,2737,North Star High School,1,Varsity,4,59,140,0,,Soccer
108001585,0F09A8F8-C997-45FC-9BD7-43133EC63C5C,Emerson,R.,Young,F,9,3,Football,2737,North Star High School,2,Junior Varsity,5,63,137,0,,Football
108001586,233E02C2-F3CE-448B-8047-166C6535DF5A,Tyler,,Ward,M,11,21,Cross Country,2739,Prairie View High School,3,Freshman,6,70,138,1,18.0,Cross Country; Wrestling
108001587,A5C856AE-8E69-4B02-A1CE-26884E8B6277,Sierra,M.,Hill,F,10,12,Volleyball,2739,Prairie View High School,2,Junior Varsity,4,65,108,0,,Volleyball
108001588,5C623D0F-FB1B-4E06-8D74-35CC1A2EC05F,Malik,,Walker,M,12,3,Football,2738,Cedar Creek High School,1,Varsity,7,71,181,0,,Football
108001589,F3FC0412-7FD1-4C1F-B1CE-B79E6B4A39C0,Harper,,Haddad,F,12,14,Track & Field,2739,Prairie View High School,1,Varsity,8,64,130,0,,Track & Field
108001590,508DDD71-CD0A-47F4-ADE0-68F1F2D9EB1D,Tyler,A.,Diaz,M,10,3,Football,2737,North Star High School,2,Junior Varsity,4,70,176,0,,Football
108001591,FFACE154-BB62-4B40-AC6E-34739B453FEC,Diego,R.,Kelly,M,11,18,Wrestling,2738,Cedar Creek High School,3,Freshman,4,65,137,0,,Wrestling
108001592,745C207B-AC6B-47A4-866B-AD9191B41C6B,Hunter,J.,Ruiz,M,8,3,Football,2741,Red Oak Middle School,4,7th/8th Grade,5,66,177,1,18.0,Football; Wrestling
108001593,94B65875-D0A6-4FAF-980D-417F4E036108,Ethan,A.,Williams,M,10,7,Basketball,2738,Cedar Creek High School,1,Varsity,3,69,166,0,,Basketball
108001594,24E2F3DF-7118-47C9-B0A9-3CE82E4F90F9,Maya,,White,F,10,3,Football,2740,Lakeside High School,1,Varsity,6,61,153,0,,Football
108001595,5BCDF4C3-74A4-4459-A8F8-9E73FE56295B,Paisley,,Harris,F,10,7,Basketball,2740,Lakeside High School,1,Varsity,4,67,127,1,3.0,Basketball; Football
108001596,36716B25-11B4-4794-9B05-15BA790C0E55,Mabel,,Gray,F,12,25,Soccer,2740,Lakeside High School,1,Varsity,6,66,113,0,,Soccer
108001597,582F9F81-7E8E-423A-93AF-65FE49233DDD,Rowan,,Young,F,10,9,Softball,2737,North Star High School,2,Junior Varsity,5,70,127,0,,Softball
108001598,D394E8D3-ED43-4616-BDAD-262F229E7A90,Omar,,Richardson,M,10,14,Track & Field,2740,Lakeside High School,1,Varsity,6,64,154,0,,Track & Field
108001599,738E227E-3968-45F2-8E88-B49467603A1D,Miguel,,Haddad,M,9,21,Cross Country,2739,Prairie View High School,2,Junior Varsity,1,65,122,0,,Cross Country
108001600,2CD36EE4-EC95-4B21-81FC-481A966122EE,Aiden,,Hill,M,9,5,Baseball,2737,North Star High School,3,Freshman,5,65,161,0,,Baseball
108001601,39675056-F4C9-41DC-AD1A-E9F8B88ED700,Marisol,R.,Kelly,F,11,25,Soccer,2740,Lakeside High School,1,Varsity,7,68,111,0,,Soccer
108001602,B885A377-E728-4C85-9172-58D03DC4B773,Ethan,J.,Cook,M,9,25,Soccer,2739,Prairie View High School,2,Junior Varsity,6,69,172,1,18.0,Soccer; Wrestling
108001603,3FCFA544-E7CD-49C9-8F7F-D1E3E1C0A348,Alondra,,Mendoza,F,10,9,Softball,2737,North Star High School,2,Junior Varsity,5,63,143,1,14.0,Softball; Track & Field
108001604,0C7A62EE-B906-4627-8A86-CB7A7C466F22,Elena,M.,Young,F,10,21,Cross Country,2737,North Star High School,3,Freshman,3,68,105,0,,Cross Country
108001605,3FE88BBB-98EC-4C35-BE8F-A5B51390810C,Emmett,L.,Peterson,M,11,3,Football,2737,North Star High School,2,Junior Varsity,7,72,244,0,,Football
108001606,A53FABCC-EDA0-479A-889E-4E976938076B,Angel,,Green,M,7,3,Football,2742,Bluebonnet Middle School,4,7th/8th Grade,1,68,187,0,,Football
108001607,01211EF8-3A90-4602-B2DD-658EF46FFCC4,Brooklyn,A.,White,F,9,12,Volleyball,2740,Lakeside High School,1,Varsity,4,63,137,0,,Volleyball
108001608,4F4F94B0-4423-4EDA-BEA8-463D51427EFC,Marcus,,Scott,M,9,3,Football,2740,Lakeside High School,3,Freshman,6,68,195,0,,Football
108001609,8E596DC2-32C1-4E36-A405-EBA2449FA142,Trey,A.,Lewis,M,11,14,Track & Field,2738,Cedar Creek High School,1,Varsity,6,72,187,1,5.0,Track & Field; Baseball
108001610,6A25A47E-5360-4961-83C3-667A407985F5,Angel,,Allen,M,7,21,Cross Country,2741,Red Oak Middle School,4,7th/8th Grade,4,65,137,1,30.0,Cross Country; Tennis
108001611,37A88168-563C-4DA5-BC27-DDDF397443FE,Hunter,,Brooks,M,11,3,Football,2740,Lakeside High School,2,Junior Varsity,5,70,174,1,7.0,Football; Basketball
108001612,0B8628F7-61E1-438B-BFFB-4E7576A9C14A,Zion,,Anderson,M,11,3,Football,2738,Cedar Creek High School,3,Freshman,6,69,198,0,,Football
108001613,E8B822E6-AE0F-4B69-8520-34FFCAD1ABD7,Layla,,Price,F,9,7,Basketball,2740,Lakeside High School,1,Varsity,5,65,139,0,,Basketball
108001614,46C396C3-01F3-4689-8B0B-EE4EEDC06230,Amara,,Okafor,F,10,18,Wrestling,2739,Prairie View High School,2,Junior Varsity,7,64,112,0,,Wrestling
108001615,38DB2B8E-2563-4DA9-B4FD-965D1A21569A,Reagan,A.,Reyes,F,8,25,Soccer,2742,Bluebonnet Middle School,4,7th/8th Grade,3,64,104,1,21.0,Soccer; Cross Country
108001616,5DFE62ED-11F6-4B61-963C-5127C200780C,Casey,A.,Green,M,10,14,Track & Field,2739,Prairie View High School,1,Varsity,2,66,150,0,,Track & Field
108001617,EB02775C-3DE4-42C0-A168-3D15F4A7D04F,Hunter,A.,Cruz,M,10,7,Basketball,2740,Lakeside High School,3,Freshman,5,70,167,0,,Basketball
108001618,90DEC4F1-C6E7-4510-93E6-6F002AB66989,Trinity,,Gutierrez,F,11,18,Wrestling,2738,Cedar Creek High School,1,Varsity,6,62,138,0,,Wrestling
108001619,DB1AB7F0-BCA2-4C4A-BC09-B7B0A56F7D0D,Chen,M.,Kelly,M,9,7,Basketball,2738,Cedar Creek High School,3,Freshman,3,75,174,0,,Basketball
108001620,5CF4E7FD-FE50-495C-A902-8D45021C2063,Tyler,,Carter,M,10,14,Track & Field,2739,Prairie View High School,1,Varsity,4,66,151,0,,Track & Field
108001621,4736D1CC-63A9-4513-A9DE-43D3D85F77B7,Angel,A.,Nelson,M,9,18,Wrestling,2740,Lakeside High School,2,Junior Varsity,1,65,177,1,30.0,Wrestling; Tennis
108001622,2E1D8E00-750F-4873-AEEC-39BE9C6327D9,Aisha,,Martinez,F,12,12,Volleyball,2740,Lakeside High School,3,Freshman,4,69,171,0,,Volleyball
108001623,41F6AD11-9073-4A47-B235-A51ED32383C6,Grant,,Richardson,M,12,7,Basketball,2738,Cedar Creek High School,1,Varsity,5,73,160,1,3.0,Basketball; Football
108001624,E7FA4609-D720-4674-AAD3-6EE33CCABE73,Jordan,A.,Okafor,M,11,3,Football,2739,Prairie View High School,2,Junior Varsity,7,69,219,0,,Football
108001625,11782622-123C-4254-B3CF-34D7F93572F2,Priya,L.,Cook,F,10,14,Track & Field,2738,Cedar Creek High School,2,Junior Varsity,8,70,127,0,,Track & Field
108001626,AC6E7308-75A8-4C3E-8D97-39D2CFA96808,Trevon,,Lewis,M,10,5,Baseball,2737,North Star High School,1,Varsity,3,69,151,0,,Baseball
108001627,7133B67A-7B29-42FA-83AA-6D01D2BA9D2F,Kai,M.,Rivera,M,10,25,Soccer,2737,North Star High School,2,Junior Varsity,5,73,168,1,14.0,Soccer; Track & Field
108001628,03551679-940E-4D55-805A-FC5202C90A54,Amara,A.,Bennett,F,12,25,Soccer,2738,Cedar Creek High School,2,Junior Varsity,4,61,109,1,7.0,Soccer; Basketball
108001629,ECDA88C4-32B9-4231-8E31-F583968C1D4B,Harper,M.,Morales,F,8,7,Basketball,2742,Bluebonnet Middle School,4,7th/8th Grade,1,71,129,1,30.0,Basketball; Tennis
108001630,39D126F1-BF61-48D5-AA62-B0E97579F1FE,Jose,A.,Wood,M,9,30,Tennis,2739,Prairie View High School,3,Freshman,1,68,138,1,25.0,Tennis; Soccer
108001631,212EEEA5-E07E-450D-8342-F81203C8944D,Journee,R.,Allen,F,9,12,Volleyball,2737,North Star High School,1,Varsity,2,65,161,0,,Volleyball
108001632,3C88593A-2352-4A5E-98E3-EC1FB091F1D0,Trevon,R.,Nelson,M,12,25,Soccer,2738,Cedar Creek High School,1,Varsity,7,70,152,0,,Soccer
108001633,07230B38-BA51-4426-A066-123636706C48,Caleb,L.,Morales,M,9,3,Football,2739,Prairie View High School,2,Junior Varsity,6,68,235,0,,Football
108001634,6BF0E02E-FC66-40AF-96D8-014878F14395,Emerson,,Green,F,10,7,Basketball,2738,Cedar Creek High School,2,Junior Varsity,5,70,161,0,,Basketball
108001635,A52FB9AF-853A-4F78-B9FE-087ED791A354,Marisol,,Thomas,F,7,18,Wrestling,2741,Red Oak Middle School,4,7th/8th Grade,2,64,111,0,,Wrestling
108001636,F0B922CA-5141-4DC9-AEED-E3F7E07F30C8,Priya,A.,Parker,F,9,25,Soccer,2739,Prairie View High School,1,Varsity,3,64,126,0,,Soccer
108001637,D85E6370-3EB2-470A-9472-9C5317BDE151,Journee,,Walker,F,11,7,Basketball,2740,Lakeside High School,1,Varsity,4,66,149,0,,Basketball
108001638,1C84A69D-1830-47DF-978F-003F83C2FA18,Brooklyn,,Anderson,F,11,25,Soccer,2737,North Star High School,3,Freshman,6,66,119,1,3.0,Soccer; Football
108001639,BDD1CF23-BCC9-4491-A4C3-B1803AB865F3,Rowan,R.,Hughes,F,12,7,Basketball,2737,North Star High School,3,Freshman,6,66,123,0,,Basketball
108001640,ABE3EB7F-185D-498C-AE13-C4E2165AB628,Reagan,,Davis,F,9,25,Soccer,2739,Prairie View High School,2,Junior Varsity,4,62,147,0,,Soccer
108001641,C2CEF181-4DEE-48C3-BD9C-A4CDFF6224CC,Omar,J.,Reyes,M,10,3,Football,2737,North Star High School,3,Freshman,5,69,176,0,,Football
108001642,84D624F0-7CEF-4C6B-B9B0-FACD01BBB972,Peyton,,Morris,F,11,25,Soccer,2738,Cedar Creek High School,1,Varsity,5,60,145,0,,Soccer
108001643,F2224716-6F64-4334-B29C-18F83181623A,Kenzie,M.,Hughes,F,11,9,Softball,2738,Cedar Creek High School,3,Freshman,6,64,163,0,,Softball
108001644,D3FFF2A0-8F2D-4FCF-988D-05E924B0FEBC,Avery,,Vargas,F,9,25,Soccer,2737,North Star High School,1,Varsity,2,61,119,0,,Soccer
108001645,F705DDF1-480A-407A-8DAA-E12F66D86EA3,Nora,R.,Johnson,F,9,7,Basketball,2738,Cedar Creek High School,1,Varsity,3,72,148,0,,Basketball
108001646,2A3428EF-E415-44E5-AA41-A814B72650E8,Aisha,M.,Wright,F,10,7,Basketball,2737,North Star High School,3,Freshman,3,65,126,0,,Basketball
108001647,0E30CB8C-36A5-4A63-96C6-62A9C822BE6B,Morgan,J.,Alvarez,F,11,12,Volleyball,2737,North Star High School,1,Varsity,4,68,152,0,,Volleyball
108001648,42C2CD75-245D-4C7A-BBCA-AA433437E67A,Ethan,,Collins,M,12,3,Football,2737,North Star High School,2,Junior Varsity,6,76,201,0,,Football
108001649,590C8DD7-E62A-4008-941A-9F04E4B2C3ED,Maya,,Walker,F,12,25,Soccer,2740,Lakeside High School,1,Varsity,6,64,130,0,,Soccer
108001650,F46407B6-2427-4949-8B3D-DC83D5E871BC,Dakota,M.,Murphy,M,11,21,Cross Country,2739,Prairie View High School,1,Varsity,7,69,149,0,,Cross Country
108001651,BF6D7CB5-ED68-4FEE-AA47-E52E0BBD0391,Brady,A.,Murphy,M,7,5,Baseball,2742,Bluebonnet Middle School,4,7th/8th Grade,1,67,172,0,,Baseball
108001652,76D82A7B-39C1-453D-AD83-12B52927C4F7,Trinity,J.,Richardson,F,11,25,Soccer,2739,Prairie View High School,2,Junior Varsity,1,62,118,0,,Soccer
108001653,415E6E58-294F-4D13-909F-13A155D012D6,Taylor,,Anderson,F,12,12,Volleyball,2738,Cedar Creek High School,2,Junior Varsity,5,72,159,0,,Volleyball
108001654,7FAC68CD-3A58-41E7-A8D2-AE4A27B2C56E,Isaiah,M.,James,M,9,3,Football,2737,North Star High School,3,Freshman,5,70,200,0,,Football
108001655,69E8EF45-FD08-489B-9895-DBD354A53F5A,Bryce,L.,Cruz,M,12,18,Wrestling,2737,North Star High School,1,Varsity,8,67,105,1,7.0,Wrestling; Basketball
108001656,A37C943B-D449-4E64-87E8-3875A2EFCC5E,Raj,J.,Price,M,9,7,Basketball,2737,North Star High School,3,Freshman,2,72,152,1,21.0,Basketball; Cross Country
108001657,01DE98E6-8859-49D2-8980-B3D75848A0D8,Liam,R.,Murphy,M,9,7,Basketball,2737,North Star High School,1,Varsity,1,70,177,0,,Basketball
108001658,F164DD56-18D9-48CD-8852-362A6D97D1BD,Grant,,Rivera,M,8,3,Football,2741,Red Oak Middle School,4,7th/8th Grade,2,69,141,0,,Football
108001659,CBCA29B8-3C92-4BAE-9A6F-8D72E0F4BF0D,Elena,A.,Cox,F,10,25,Soccer,2738,Cedar Creek High School,1,Varsity,3,64,119,0,,Soccer
108001660,58319869-FDDD-49A1-B36F-BACBC5F2B306,Skyler,,Cox,F,10,32,Swimming,2739,Prairie View High School,2,Junior Varsity,5,70,126,0,,Swimming
108001661,E88F9E73-63FD-47F6-9024-6D584F35456A,Grace,L.,Moore,F,12,3,Football,2738,Cedar Creek High School,2,Junior Varsity,7,67,175,0,,Football
108001662,CE747746-F073-46B0-AA5F-56CCF2D09A8F,Ivy,M.,Brooks,F,11,25,Soccer,2739,Prairie View High School,1,Varsity,7,64,138,0,,Soccer
108001663,8C15C79F-2B30-404F-B772-1C97A3F4D29F,Grant,M.,Morgan,M,12,14,Track & Field,2737,North Star High School,1,Varsity,8,72,166,0,,Track & Field
108001664,3515A186-5E1D-4413-8CC6-0CD674A0EACA,Luis,R.,Baker,M,9,25,Soccer,2737,North Star High School,3,Freshman,4,65,142,0,,Soccer
108001665,FC4163A0-BA4A-4410-96C1-390BE2C98590,Lily,R.,Peterson,F,10,7,Basketball,2737,North Star High School,2,Junior Varsity,4,66,188,0,,Basketball
108001666,230CE1CA-C759-4824-A4F2-0AC9366B0CB1,Bryce,,Kelly,M,12,18,Wrestling,2737,North Star High School,1,Varsity,8,68,140,0,,Wrestling
108001667,78263229-F317-4BC5-9539-02E4334417EA,Diego,M.,Davis,M,9,18,Wrestling,2737,North Star High School,2,Junior Varsity,3,62,138,0,,Wrestling
108001668,DFCDACAF-E78C-460E-90FF-B0068A63A376,Brooklyn,J.,Green,F,11,9,Softball,2740,Lakeside High School,2,Junior Varsity,4,63,129,0,,Softball
108001669,0285F4A8-396E-4ECA-B1A1-8B29138EFBAF,Nina,A.,Edwards,F,9,3,Football,2737,North Star High School,3,Freshman,3,64,115,0,,Football
108001670,3E017F91-2B38-4D4D-853A-F6D6688A7D1D,Selena,,Rivera,F,12,9,Softball,2738,Cedar Creek High School,1,Varsity,8,67,132,0,,Softball
108001671,AE489107-1318-46EA-B6FC-31C4982CD69B,Maya,M.,Anderson,F,7,3,Football,2741,Red Oak Middle School,4,7th/8th Grade,1,67,126,0,,Football
108001672,AE3BC327-DA29-47FA-8292-F90503F5769B,Kenzie,L.,Lopez,F,11,25,Soccer,2737,North Star High School,1,Varsity,4,63,151,0,,Soccer
108001673,D68957A5-CAB7-49C3-8002-7EE5407023FF,Isaiah,,Reed,M,9,18,Wrestling,2740,Lakeside High School,1,Varsity,4,68,150,0,,Wrestling
108001674,F640054C-7EE4-4BEF-A9FF-F602301613B0,Xavier,L.,Hill,M,10,25,Soccer,2739,Prairie View High School,1,Varsity,2,66,171,1,7.0,Soccer; Basketball
108001675,FA556592-40FD-4B60-B5F7-47525C13578B,Paisley,M.,King,F,10,12,Volleyball,2737,North Star High School,3,Freshman,3,69,131,0,,Volleyball
108001676,A17120F9-A74A-4FEB-B4BA-47A0364EC62B,Emmett,J.,Ramos,M,10,21,Cross Country,2738,Cedar Creek High School,1,Varsity,7,68,144,0,,Cross Country
108001677,FB1927D3-3FC5-4D0F-B884-B4CBF54D9252,Aisha,J.,Adams,F,9,7,Basketball,2739,Prairie View High School,3,Freshman,1,69,167,0,,Basketball
108001678,C7F5A2BC-4B47-40A2-9D88-1F69B43B100D,Omar,J.,Green,M,9,7,Basketball,2738,Cedar Creek High School,3,Freshman,4,67,182,0,,Basketball
108001679,F365FAE4-A144-4A17-892D-E919BA928E96,Liam,J.,Castillo,M,10,14,Track & Field,2737,North Star High School,3,Freshman,3,70,147,1,7.0,Track & Field; Basketball
108001680,17E82C15-FC0B-46AF-94EC-BE91A875407A,Brady,,Hernandez,M,9,18,Wrestling,2737,North Star High School,2,Junior Varsity,1,70,148,0,,Wrestling
108001681,48E76CB6-7F24-494B-A7DA-438F1D920623,Diego,,Haddad,M,12,25,Soccer,2739,Prairie View High School,2,Junior Varsity,5,72,157,0,,Soccer
108001682,C8C1883D-404B-401F-A514-E79D7685EB90,Weston,,Chavez,M,11,3,Football,2737,North Star High School,1,Varsity,6,74,176,1,21.0,Football; Cross Country
108001683,9674EE3D-52ED-4597-9965-3EA8EE4D672E,Casey,R.,Reyes,M,11,5,Baseball,2738,Cedar Creek High School,2,Junior Varsity,4,70,201,0,,Baseball
108001684,AB613F4D-6F1C-4702-A8C0-4284A84D417B,Kya,L.,Ramos,F,9,3,Football,2737,North Star High School,3,Freshman,3,63,138,0,,Football
108001685,FCC6DA6A-F1BE-4CCD-9ED7-52B6E327FB0A,Grant,M.,Howard,M,8,3,Football,2742,Bluebonnet Middle School,4,7th/8th Grade,1,66,230,0,,Football
108001686,1F25AF25-EE7E-4512-AACA-FD052345EDD0,Noah,M.,Morales,M,9,7,Basketball,2738,Cedar Creek High School,3,Freshman,5,69,154,0,,Basketball
108001687,93793DAB-B960-43BD-9C35-2E96BC55B95A,Tyler,,Garcia,M,12,5,Baseball,2737,North Star High School,1,Varsity,8,73,150,1,12.0,Baseball; Volleyball
108001688,B5707CE8-2DB0-40B0-9B47-2DD1A8527E3F,Selena,A.,Kelly,F,11,12,Volleyball,2740,Lakeside High School,1,Varsity,3,70,126,0,,Volleyball
108001689,7BB771B1-FDD8-48DD-9872-C8195F2118C7,Amara,,Cox,F,9,12,Volleyball,2740,Lakeside High School,1,Varsity,1,70,172,0,,Volleyball
108001690,A005E196-66A8-4D44-B6E8-1C8F672BBF87,Brady,A.,Allen,M,9,14,Track & Field,2739,Prairie View High School,3,Freshman,3,71,172,1,25.0,Track & Field; Soccer
108001691,88C612EF-034D-4122-B299-09C8178AED21,Ximena,,Richardson,F,12,21,Cross Country,2738,Cedar Creek High School,1,Varsity,6,64,137,1,30.0,Cross Country; Tennis
108001692,7251092E-A3EC-4C81-A6E8-790277269118,Colt,L.,Johnson,M,8,3,Football,2742,Bluebonnet Middle School,4,7th/8th Grade,3,69,202,1,12.0,Football; Volleyball
108001693,2876D9FC-2C37-4D41-AF6F-58FAFCFB1F5C,Jordan,J.,Stewart,M,7,25,Soccer,2742,Bluebonnet Middle School,4,7th/8th Grade,1,70,114,0,,Soccer
108001694,87053479-8BD0-4AF8-A8C5-B5DC63A88746,Trinity,,Turner,F,12,14,Track & Field,2737,North Star High School,2,Junior Varsity,6,66,125,0,,Track & Field
108001695,2FDB37D5-16ED-4911-A04E-05B1B8480292,Harper,M.,King,F,8,3,Football,2741,Red Oak Middle School,4,7th/8th Grade,1,64,138,1,9.0,Football; Softball
108001696,FC2961B4-F891-4C2F-AEC0-805399AAFD87,Journee,M.,Adams,F,12,32,Swimming,2738,Cedar Creek High School,1,Varsity,7,66,129,0,,Swimming
108001697,9B3E2B92-6EFE-4A50-8D31-0C39A89AA9DB,Ana,R.,Alvarez,F,12,28,Cheer,2739,Prairie View High School,2,Junior Varsity,6,64,127,0,,Cheer
108001698,E5417C09-6C49-41A9-8DA7-9B5C71560BD0,Lily,L.,King,F,12,25,Soccer,2739,Prairie View High School,2,Junior Varsity,2,64,124,0,,Soccer
108001699,B9F986C7-752C-488A-8608-F3F424572360,Weston,A.,Torres,M,9,25,Soccer,2739,Prairie View High School,1,Varsity,5,69,148,0,,Soccer
108001700,DF97DF5A-9EDB-4520-ABD8-250E21DD479C,Andre,L.,Collins,M,9,3,Football,2738,Cedar Creek High School,2,Junior Varsity,5,66,176,0,,Football
108001701,3DD5D8FC-4E07-4976-8F73-67B6C60A38A9,Kenzie,M.,Cooper,F,7,25,Soccer,2742,Bluebonnet Middle School,4,7th/8th Grade,6,64,103,0,,Soccer
108001702,D294A673-9660-43DC-8AE1-593FD723783B,Elena,,Gray,F,11,12,Volleyball,2737,North Star High School,3,Freshman,7,70,140,0,,Volleyball
108001703,788F6945-E7FE-4FCE-BF58-A81C62EBD99C,Emmett,J.,Thomas,M,7,25,Soccer,2742,Bluebonnet Middle School,4,7th/8th Grade,2,67,104,1,21.0,Soccer; Cross Country
108001704,8A19552A-221A-4F6C-A080-6D5DE03CEFFB,Ana,J.,James,F,9,9,Softball,2737,North Star High School,1,Varsity,5,69,139,0,,Softball
108001705,D7E50F14-9E2D-4EDB-9EAE-EA97733900B1,Reagan,A.,Scott,F,10,25,Soccer,2740,Lakeside High School,1,Varsity,6,61,126,0,,Soccer
108001706,ACA5A602-7AC0-4F02-AAD8-E633AB3D55C9,Rowan,,Reed,F,10,28,Cheer,2737,North Star High School,2,Junior Varsity,3,58,124,0,,Cheer
108001707,14C280C1-841D-4061-A98A-A5246907BF82,Jordan,,Rogers,M,11,14,Track & Field,2738,Cedar Creek High School,2,Junior Varsity,5,69,183,0,,Track & Field
108001708,5A0F60BA-9333-4FB1-B554-1882C50BCBDB,Nora,,Sanders,F,8,3,Football,2742,Bluebonnet Middle School,4,7th/8th Grade,1,60,100,1,9.0,Football; Softball
108001709,3A2F394A-5941-4580-AEE1-4B1301DFF67A,Trey,L.,Howard,M,10,25,Soccer,2739,Prairie View High School,1,Varsity,5,64,158,1,7.0,Soccer; Basketball
108001710,E154977E-7067-457F-85F8-2A214EDD850D,Jada,M.,James,F,11,7,Basketball,2738,Cedar Creek High School,1,Varsity,8,63,133,0,,Basketball
108001711,FEE99596-089A-4A80-8FA1-15DBC5102CFC,Paisley,,Morales,F,9,3,Football,2738,Cedar Creek High School,1,Varsity,7,67,123,0,,Football
108001712,11B201DE-DF55-4DA5-A543-C25BDF8F876A,Marcus,,Kim,M,11,25,Soccer,2739,Prairie View High School,1,Varsity,8,71,147,0,,Soccer
108001713,B1065AE4-1DEA-465F-B6FC-3E660D402752,Jose,M.,Reed,M,10,30,Tennis,2739,Prairie View High School,2,Junior Varsity,3,68,150,0,,Tennis
108001714,EFC9EDA0-D902-4F02-9D58-6D513BA958C1,Silas,,Cooper,M,11,7,Basketball,2737,North Star High School,2,Junior Varsity,3,68,138,0,,Basketball
108001715,6F986084-63DD-47BD-8D56-37C9A520671C,Lily,M.,Collins,F,10,25,Soccer,2740,Lakeside High School,2,Junior Varsity,6,64,124,0,,Soccer
108001716,FC431BDE-2A53-4683-BBEF-4E55BBFD99F0,Harper,M.,Cruz,F,10,12,Volleyball,2740,Lakeside High School,2,Junior Varsity,5,65,120,0,,Volleyball
108001717,BE1989DB-6251-4CB6-9186-B1BEEDE14B54,Alex,A.,Jackson,M,12,12,Volleyball,2740,Lakeside High School,1,Varsity,6,73,202,0,,Volleyball
108001718,FA2064BA-C61D-48F4-9696-AB4CB5B206D1,Brady,J.,Gray,M,8,25,Soccer,2741,Red Oak Middle School,4,7th/8th Grade,4,68,134,1,7.0,Soccer; Basketball
108001719,33E0D5C3-0490-49A6-9824-DC0C194C38A9,Grant,,Carter,M,11,7,Basketball,2738,Cedar Creek High School,1,Varsity,6,74,213,0,,Basketball
108001720,45CB08F2-F2AB-4FB6-ACB8-307ED1B41C29,Camila,L.,Ward,F,10,3,Football,2738,Cedar Creek High School,1,Varsity,5,66,144,0,,Football
108001721,E7088EFC-4BC7-4C1B-A194-889F1D8BF95D,Nora,R.,Wilson,F,9,7,Basketball,2738,Cedar Creek High School,2,Junior Varsity,4,65,151,1,30.0,Basketball; Tennis
108001722,E90AC2A2-2E49-4C13-AE78-9844EE4D9A99,Brooklyn,M.,Bailey,F,10,9,Softball,2740,Lakeside High School,1,Varsity,6,65,139,0,,Softball
108001723,14AB38A8-B834-4A75-9E00-532AFA2BC01B,Silas,,Young,M,8,3,Football,2741,Red Oak Middle School,4,7th/8th Grade,3,67,175,1,18.0,Football; Wrestling
108001724,2150FC37-BE8C-4AC0-9093-B241AF0AEF9C,Mabel,L.,Rogers,F,9,3,Football,2739,Prairie View High School,1,Varsity,4,62,132,0,,Football
108001725,E45F7DDF-1AA0-4626-8D3E-612E868AEA2F,Silas,A.,Lopez,M,11,5,Baseball,2738,Cedar Creek High School,1,Varsity,6,68,201,0,,Baseball
108001726,902F601D-59DD-4BE6-AE45-80A15AD9CCFC,Peyton,,Parker,F,11,30,Tennis,2739,Prairie View High School,1,Varsity,6,64,96,0,,Tennis
108001727,082C82DC-E5EF-4973-A19E-B524B188E6C8,Tyler,L.,Evans,M,9,18,Wrestling,2738,Cedar Creek High School,1,Varsity,3,67,159,0,,Wrestling
108001728,44795188-9282-48B3-97E0-DF845A8D9067,Sierra,M.,Campbell,F,10,25,Soccer,2737,North Star High School,2,Junior Varsity,4,62,117,0,,Soccer
